# Program:featureCounts v2.0.1; Command:"featureCounts" "-a" "/mnt/d/PERSONAL_SACO/Cubas lab/R/output/macs2_consensus.gff" "-o" "2022_03_10_feature_counts_macs2_consensus.txt" "-t" "gene" "-g" "gene_id" "-O" "-T" "4" "ChIP2_S5_R1_001_sorted.bam" "ChIP3_S6_R1_001_sorted.bam" "ChIP7_S4_R1_001_sorted.bam" "Input2_S2_R1_001_sorted.bam" "Input3_S3_R1_001_sorted.bam" "Input7_S1_R1_001_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	ChIP2_S5_R1_001_sorted.bam	ChIP3_S6_R1_001_sorted.bam	ChIP7_S4_R1_001_sorted.bam	Input2_S2_R1_001_sorted.bam	Input3_S3_R1_001_sorted.bam	Input7_S1_R1_001_sorted.bam
peak_6282	3	9912015	9912194	.	180	5	74	41	2	17	22
peak_6283	3	9918742	9918925	.	184	15	38	55	4	16	14
peak_6284	3	9964587	9964882	.	296	11	34	79	2	14	22
peak_6285	3	9969243	9969490	.	248	1	41	79	1	20	30
peak_6286	3	9976526	9976982	.	457	84	71	156	6	16	34
peak_6287	3	9989339	9989663	.	325	12	56	80	3	12	18
peak_6288	3	10022403	10022842	.	440	50	164	234	7	31	33
peak_6289	3	10023127	10024215	.	1089	57	222	256	8	63	73
peak_6290	3	10047333	10047695	.	363	44	98	56	7	30	40
peak_6291	3	10049508	10050349	.	842	44	172	168	9	54	74
peak_6292	3	10050979	10051193	.	215	19	27	64	4	13	16
peak_6293	3	10058688	10058818	.	131	9	14	41	0	10	23
peak_6294	3	10061298	10061706	.	409	55	95	99	9	48	44
peak_6295	3	10063537	10063970	.	434	24	136	88	8	45	50
peak_6296	3	10064626	10064943	.	318	18	63	51	4	33	31
peak_6297	3	10119775	10119973	.	199	29	29	37	14	33	26
peak_6298	3	10132791	10133034	.	244	15	39	75	5	29	23
peak_6299	3	10143928	10144135	.	208	1	41	45	6	22	30
peak_6300	3	10168649	10168850	.	202	14	19	44	3	12	29
peak_6301	3	10185250	10185457	.	208	7	55	45	1	22	23
peak_6302	3	10187951	10188425	.	475	573	455	342	7	25	44
peak_6303	3	10190285	10190518	.	234	9	61	61	4	27	21
peak_6304	3	10212383	10213721	.	1339	33	105	168	7	40	63
peak_6305	3	10213954	10214115	.	162	28	26	42	2	21	19
peak_6306	3	10216712	10216897	.	186	8	9	51	1	9	20
peak_6307	3	10255653	10255869	.	217	23	34	68	5	23	22
peak_6308	3	10287649	10287911	.	263	15	42	50	6	27	30
peak_6309	3	10291055	10291389	.	335	11	81	113	6	24	27
peak_6310	3	10303784	10304134	.	351	28	68	119	3	13	37
peak_6311	3	10313246	10313637	.	392	25	94	150	5	30	52
peak_6312	3	10314790	10315045	.	256	5	39	66	1	22	22
peak_6313	3	10330079	10330577	.	499	23	213	206	8	37	42
peak_6314	3	10338109	10338241	.	133	3	1	3	1	6	10
peak_6315	3	10383721	10384786	.	1066	60	179	279	5	49	81
peak_6316	3	10413231	10413458	.	228	39	33	48	0	13	27
peak_6317	3	10416132	10416405	.	274	17	71	54	4	21	33
peak_6318	3	10443784	10443987	.	204	6	52	53	1	11	24
peak_6319	3	10449269	10449486	.	218	10	38	52	7	23	37
peak_6320	3	10455997	10456291	.	295	7	18	77	2	16	21
peak_6321	3	10458713	10459076	.	364	18	73	110	2	23	28
peak_6322	3	10459140	10459170	.	31	3	10	6	1	1	8
peak_6323	3	10473809	10474145	.	337	21	31	71	1	6	16
peak_6324	3	10494319	10494602	.	284	10	40	55	10	30	43
peak_6325	3	10500248	10500586	.	339	21	31	76	7	45	55
peak_6326	3	10502001	10502433	.	433	45	129	92	6	27	34
peak_6327	3	10504356	10504551	.	196	10	56	49	1	4	19
peak_6328	3	10551349	10551356	.	8	0	6	3	0	1	4
peak_6329	3	10568099	10568200	.	102	2	15	16	7	11	20
peak_6330	3	10570182	10570382	.	201	11	22	20	1	22	18
peak_6331	3	10591334	10591578	.	245	13	40	58	2	24	27
peak_6332	3	10592383	10592582	.	200	7	43	44	3	7	27
peak_6333	3	10656161	10656272	.	112	6	19	29	2	11	15
peak_6334	3	10671143	10671302	.	160	1	15	48	2	15	18
peak_6335	3	10737610	10737998	.	389	20	85	114	8	33	39
peak_6336	3	10753844	10754274	.	431	18	118	137	6	34	36
peak_6337	3	10758643	10758899	.	257	3	91	41	3	23	24
peak_6338	3	10759308	10759476	.	169	0	33	16	2	12	23
peak_6339	3	10788940	10789106	.	167	4	16	35	4	21	21
peak_6340	3	10790510	10790883	.	374	18	80	120	7	31	33
peak_6341	3	10834271	10834811	.	541	108	109	158	8	32	48
peak_6342	3	10843572	10843916	.	345	19	44	80	2	23	28
peak_6343	3	10856955	10857263	.	309	6	62	97	4	29	26
peak_6344	3	10872062	10872344	.	283	8	44	61	3	13	12
peak_6345	3	10884005	10884463	.	459	98	125	162	2	32	47
peak_6346	3	10899578	10899809	.	232	22	52	19	7	19	26
peak_6347	3	10910268	10911406	.	1139	35	173	288	9	73	113
peak_6348	3	10934691	10934928	.	238	19	53	100	2	25	20
peak_6349	3	10938079	10938475	.	397	133	124	53	11	39	33
peak_6350	3	10941816	10941971	.	156	14	18	47	3	8	15
peak_6351	3	10949422	10950190	.	769	26	168	148	10	39	53
peak_6352	3	10952130	10952742	.	613	20	57	131	2	45	57
peak_6353	3	10961233	10961440	.	208	11	33	34	1	12	8
peak_6354	3	10994773	10994975	.	203	13	10	46	3	12	13
peak_6355	3	11021374	11021574	.	201	9	23	54	1	9	13
peak_6356	3	11029489	11029773	.	285	13	35	83	3	12	27
peak_6357	3	11030730	11031219	.	490	28	110	100	4	36	28
peak_6358	3	11057287	11057954	.	668	20	69	83	48	121	116
peak_6359	3	11148643	11149075	.	433	41	125	142	1	26	33
peak_6360	3	11163132	11163339	.	208	4	16	36	2	24	24
peak_6361	3	11166272	11166552	.	281	8	67	68	8	21	23
peak_6362	3	11179451	11179580	.	130	1	6	10	0	4	9
peak_6363	3	11180578	11180728	.	151	2	12	11	0	10	14
peak_6364	3	11190922	11191676	.	755	43	99	192	6	46	55
peak_6365	3	11194925	11195227	.	303	31	32	102	5	33	26
peak_6366	3	11195413	11195580	.	168	6	23	37	2	15	17
peak_6367	3	11205211	11205729	.	519	11	28	47	4	35	45
peak_6368	3	11252696	11252826	.	131	0	15	30	2	12	18
peak_6369	3	11277788	11277923	.	136	7	2	18	4	7	22
peak_6370	3	11370239	11370276	.	38	1	4	7	4	3	7
peak_6371	3	11379258	11379469	.	212	8	18	23	2	13	15
peak_6372	3	11380194	11380393	.	200	6	19	16	1	16	17
peak_6373	3	11383872	11384524	.	653	146	488	654	6	40	47
peak_6374	3	11386008	11386386	.	379	33	90	139	0	15	38
peak_6375	3	11386793	11387194	.	402	14	106	114	1	30	26
peak_6376	3	11426826	11427153	.	328	51	48	33	4	15	24
peak_6377	3	11483198	11483534	.	337	23	66	44	3	25	28
peak_6378	3	11486011	11486440	.	430	95	95	54	13	49	41
peak_6379	3	11510105	11510426	.	322	6	91	64	3	21	35
peak_6380	3	11567369	11567774	.	406	17	32	45	12	48	40
peak_6381	3	11568505	11568716	.	212	11	20	17	5	23	30
peak_6382	3	11592249	11592563	.	315	5	63	79	1	25	34
peak_6383	3	11594829	11595036	.	208	7	24	5	3	12	24
peak_6384	3	11595200	11595210	.	11	0	9	9	2	5	5
peak_6385	3	11596813	11596933	.	121	5	8	8	2	8	20
peak_6386	3	11597163	11597657	.	495	5	35	83	5	47	43
peak_6387	3	11725129	11725544	.	416	23	128	97	3	15	38
peak_6388	3	11801988	11802195	.	208	7	24	63	1	8	12
peak_6389	3	11895187	11895620	.	434	277	179	55	8	35	38
peak_6390	3	11924384	11924545	.	162	3	19	27	1	10	9
peak_6391	3	11936949	11937313	.	365	28	23	32	7	47	44
peak_6392	3	11971264	11971400	.	137	25	19	21	0	4	11
peak_6393	3	11971544	11971953	.	410	29	143	119	2	16	18
peak_6394	3	11983683	11983891	.	209	29	19	25	9	24	26
peak_6395	3	12002959	12002992	.	34	2	2	6	1	5	6
peak_6396	3	12048453	12048684	.	232	9	22	26	7	36	53
peak_6397	3	12050062	12050269	.	208	15	20	18	3	20	16
peak_6398	3	12059490	12059689	.	200	7	11	24	2	20	18
peak_6399	3	12079074	12079292	.	219	8	12	12	1	18	19
peak_6400	3	12080951	12081258	.	308	4	12	19	2	11	15
peak_6401	3	12081317	12081330	.	14	0	11	1	0	4	12
peak_6402	3	12081738	12081806	.	69	0	1	7	1	6	13
peak_6403	3	12083663	12083868	.	206	5	14	16	5	19	24
peak_6404	3	12084052	12084542	.	491	8	48	33	8	46	59
peak_6405	3	12084751	12084820	.	70	6	0	11	1	13	16
peak_6406	3	12089251	12089738	.	488	17	26	28	6	35	53
peak_6407	3	12112973	12113306	.	334	23	35	55	7	56	86
peak_6408	3	12113603	12113643	.	41	4	8	17	2	20	23
peak_6409	3	12113725	12114050	.	326	24	68	47	8	61	89
peak_6410	3	12168036	12168409	.	374	89	53	72	9	50	36
peak_6411	3	12201689	12202195	.	507	34	65	46	24	72	87
peak_6412	3	12203043	12203085	.	43	3	12	13	3	19	20
peak_6413	3	12207984	12208399	.	416	35	72	128	9	59	71
peak_6414	3	12208651	12209054	.	404	25	48	41	14	62	77
peak_6415	3	12211941	12212577	.	637	19	59	82	27	119	107
peak_6416	3	12212978	12213548	.	571	29	69	74	39	115	110
peak_6417	3	12213856	12214096	.	241	12	13	44	3	32	24
peak_6418	3	12214442	12214581	.	140	6	14	18	2	21	16
peak_6419	3	12214713	12214758	.	46	4	3	5	1	14	14
peak_6420	3	12215523	12215538	.	16	4	8	19	5	28	17
peak_6421	3	12215969	12216427	.	459	12	41	71	49	95	102
peak_6422	3	12218152	12218883	.	732	29	68	58	13	69	91
peak_6423	3	12219089	12219309	.	221	6	19	28	4	39	34
peak_6424	3	12221210	12221645	.	436	34	36	40	11	43	75
peak_6425	3	12221809	12222138	.	330	19	27	33	16	50	55
peak_6426	3	12222733	12223346	.	614	23	52	90	28	114	118
peak_6427	3	12223559	12224423	.	865	37	73	108	49	137	134
peak_6428	3	12224579	12225047	.	469	32	42	55	17	92	86
peak_6429	3	12225528	12225805	.	278	20	46	31	15	64	64
peak_6430	3	12230394	12231002	.	609	14	27	59	14	72	74
peak_6431	3	12233299	12233461	.	163	10	10	24	6	26	27
peak_6432	3	12242781	12243163	.	383	52	39	47	6	32	35
peak_6433	3	12243888	12244223	.	336	20	35	34	15	60	72
peak_6434	3	12244385	12245130	.	746	19	53	81	33	132	107
peak_6435	3	12245746	12246117	.	372	4	45	42	6	34	47
peak_6436	3	12246529	12248298	.	1770	104	235	207	115	370	336
peak_6437	3	12251613	12251658	.	46	17	4	12	7	33	25
peak_6438	3	12252099	12253118	.	1020	66	123	144	61	214	236
peak_6439	3	12253755	12254265	.	511	36	48	50	25	89	89
peak_6440	3	12313410	12313613	.	204	9	18	17	6	41	36
peak_6441	3	12438765	12439226	.	462	30	20	49	12	63	53
peak_6442	3	12440749	12440826	.	78	1	11	14	0	9	9
peak_6443	3	12451656	12452047	.	392	11	57	77	3	10	16
peak_6444	3	12453880	12454087	.	208	4	38	67	1	9	12
peak_6445	3	12536812	12536955	.	144	1	14	20	3	15	16
peak_6446	3	12537007	12537189	.	183	4	11	22	3	18	22
peak_6447	3	12550019	12550191	.	173	9	18	35	8	23	15
peak_6448	3	12555589	12555658	.	70	3	1	10	0	13	13
peak_6449	3	12613534	12613784	.	251	5	15	18	10	24	37
peak_6450	3	12614409	12614618	.	210	7	21	23	24	51	49
peak_6451	3	12615222	12615547	.	326	4	38	40	6	52	39
peak_6452	3	12619942	12620604	.	663	17	29	55	8	66	70
peak_6453	3	12670146	12670644	.	499	316	283	110	5	37	36
peak_6454	3	12685489	12685964	.	476	108	104	154	3	38	36
peak_6455	3	12770664	12770942	.	279	39	33	16	5	33	40
peak_6456	3	12779201	12779583	.	383	44	46	32	14	24	25
peak_6457	3	12803683	12804059	.	377	43	62	82	4	20	40
peak_6458	3	12983663	12983725	.	63	1	8	12	2	15	19
peak_6459	3	12985111	12985166	.	56	6	9	19	4	27	12
peak_6460	3	12991351	12991750	.	400	9	31	29	9	33	65
peak_6461	3	12992779	12992986	.	208	3	25	35	7	22	30
peak_6462	3	13058955	13059344	.	390	69	89	172	0	22	35
peak_6463	3	13168696	13168781	.	86	11	4	5	3	9	14
peak_6464	3	13186471	13186992	.	522	35	52	65	21	90	105
peak_6465	3	13187417	13187803	.	387	9	42	45	23	89	92
peak_6466	3	13188128	13188910	.	783	33	54	109	14	87	118
peak_6467	3	13192788	13193646	.	859	62	142	111	30	162	177
peak_6468	3	13345083	13345672	.	590	23	29	51	19	55	95
peak_6469	3	13345830	13345894	.	65	1	6	9	1	9	17
peak_6470	3	13347064	13347400	.	337	21	13	50	8	46	51
peak_6471	3	13354559	13354726	.	168	5	19	18	2	26	23
peak_6472	3	13355251	13355554	.	304	11	19	25	9	40	47
peak_6473	3	13361384	13361677	.	294	29	26	51	2	24	34
peak_6474	3	13372074	13372281	.	208	11	32	21	6	25	31
peak_6475	3	13372784	13373088	.	305	13	25	33	10	43	47
peak_6476	3	13373172	13373192	.	21	3	8	4	2	7	21
peak_6477	3	13409996	13410376	.	381	16	31	86	15	62	58
peak_6478	3	13496870	13497001	.	132	3	11	28	5	19	22
peak_6479	3	13516339	13516642	.	304	18	21	29	6	38	40
peak_6480	3	13517459	13517503	.	45	2	10	6	2	2	8
peak_6481	3	13517620	13517827	.	208	10	12	10	3	24	22
peak_6482	3	13518303	13518656	.	354	6	26	40	17	27	46
peak_6483	3	13521338	13521753	.	416	13	39	40	7	37	46
peak_6484	3	13522831	13522872	.	42	2	2	5	1	12	5
peak_6485	3	13523275	13523521	.	247	5	8	33	4	25	22
peak_6486	3	13523556	13523616	.	61	5	4	11	0	4	19
peak_6487	3	13523697	13523954	.	258	6	24	25	3	27	33
peak_6488	3	13586769	13587903	.	1135	6792	13893	18128	3927	19988	25925
peak_6489	3	13588669	13592746	.	4078	37644	78344	103890	24183	119614	153073
peak_6490	3	13596499	13596713	.	215	66	94	204	41	185	211
peak_6491	3	13597328	13598297	.	970	141	394	513	101	631	648
peak_6492	3	13598651	13598874	.	224	70	143	189	71	364	328
peak_6493	3	13599016	13599251	.	236	21	36	61	9	67	72
peak_6494	3	13599519	13599734	.	216	15	22	40	11	56	42
peak_6495	3	13600042	13600114	.	73	17	7	23	8	26	23
peak_6496	3	13601954	13602333	.	380	16	48	46	15	63	54
peak_6497	3	13607070	13607446	.	377	11	25	24	2	39	47
peak_6498	3	13607553	13607918	.	366	12	42	62	15	55	66
peak_6499	3	13622789	13622986	.	198	4	21	22	5	20	25
peak_6500	3	13632852	13633421	.	570	179	426	781	44	395	424
peak_6501	3	13640870	13641068	.	199	34	70	66	25	129	154
peak_6502	3	13641778	13642152	.	375	83	202	239	61	269	337
peak_6503	3	13645394	13645640	.	247	16	45	34	20	69	59
peak_6504	3	13652490	13652787	.	298	21	36	33	9	37	45
peak_6505	3	13655151	13656225	.	1075	144	226	282	77	369	565
peak_6506	3	13656557	13657376	.	820	80	183	231	49	269	307
peak_6507	3	13657759	13658272	.	514	19	46	74	10	84	83
peak_6508	3	13673764	13674210	.	447	39	76	118	28	108	141
peak_6509	3	13681426	13683308	.	1883	126	273	410	84	481	536
peak_6510	3	13683604	13685035	.	1432	90	153	259	50	289	295
peak_6511	3	13685312	13685544	.	233	10	21	31	9	33	46
peak_6512	3	13685608	13687730	.	2123	117	215	252	58	282	317
peak_6513	3	13687817	13687999	.	183	8	19	20	10	30	16
peak_6514	3	13688245	13689640	.	1396	39	106	141	31	147	162
peak_6515	3	13689704	13695318	.	5615	256	630	885	141	860	925
peak_6516	3	13695405	13696798	.	1394	52	113	143	34	146	165
peak_6517	3	13697052	13699004	.	1953	132	316	466	103	552	545
peak_6518	3	13699441	13700152	.	712	70	94	136	37	188	180
peak_6519	3	13700319	13700987	.	669	72	118	128	32	165	190
peak_6520	3	13701883	13702874	.	992	41	104	203	40	198	184
peak_6521	3	13703034	13703401	.	368	59	102	149	38	207	207
peak_6522	3	13704246	13704443	.	198	14	19	46	7	67	74
peak_6523	3	13704835	13710966	.	6132	1339	2962	3934	835	3919	4244
peak_6524	3	13711361	13711719	.	359	56	99	171	42	202	211
peak_6525	3	13712020	13712316	.	297	27	101	130	25	151	160
peak_6526	3	13712828	13714116	.	1289	152	349	381	83	425	450
peak_6527	3	13714277	13715724	.	1448	170	311	459	106	467	474
peak_6528	3	13716355	13720675	.	4321	361	624	880	194	1011	1012
peak_6529	3	13720792	13722722	.	1931	164	318	463	85	470	485
peak_6530	3	13722939	13724312	.	1374	138	212	378	60	333	384
peak_6531	3	13724584	13726160	.	1577	73	223	261	40	259	301
peak_6532	3	13726370	13727676	.	1307	29	86	143	30	141	126
peak_6533	3	13727807	13729118	.	1312	70	127	186	45	187	208
peak_6534	3	13729435	13730689	.	1255	44	117	140	27	132	191
peak_6535	3	13730919	13732472	.	1554	39	136	157	19	151	181
peak_6536	3	13732717	13733121	.	405	29	34	52	13	75	71
peak_6537	3	13733387	13735754	.	2368	113	247	265	59	363	373
peak_6538	3	13736460	13737262	.	803	77	126	165	38	204	204
peak_6539	3	13737414	13738249	.	836	70	173	242	51	322	374
peak_6540	3	13744661	13745983	.	1323	55	126	157	22	153	207
peak_6541	3	13746104	13746493	.	390	30	81	100	19	124	118
peak_6542	3	13746629	13746996	.	368	38	67	96	25	126	147
peak_6543	3	13747386	13747810	.	425	16	81	93	28	106	106
peak_6544	3	13748276	13748979	.	704	22	67	69	17	91	90
peak_6545	3	13749939	13751856	.	1918	340	672	986	193	873	1046
peak_6546	3	13752377	13752759	.	383	45	93	134	30	152	178
peak_6547	3	13752860	13753226	.	367	19	55	82	22	99	112
peak_6548	3	13754341	13755324	.	984	66	179	245	59	281	310
peak_6549	3	13756133	13757064	.	932	57	93	188	52	189	193
peak_6550	3	13757651	13758232	.	582	23	56	75	13	105	116
peak_6551	3	13758465	13759723	.	1259	82	135	187	21	198	224
peak_6552	3	13759796	13761518	.	1723	89	178	242	45	238	281
peak_6553	3	13761626	13764178	.	2553	82	194	287	72	290	355
peak_6554	3	13764368	13766326	.	1959	64	190	256	46	220	248
peak_6555	3	13766762	13772809	.	6048	356	722	1051	199	1050	1152
peak_6556	3	13772881	13775811	.	2931	183	401	570	93	483	591
peak_6557	3	13775999	13776365	.	367	30	116	145	41	176	167
peak_6558	3	13776663	13777410	.	748	60	87	132	32	123	148
peak_6559	3	13777836	13785119	.	7284	551	1010	1624	327	1570	1687
peak_6560	3	13785178	13788099	.	2922	129	272	456	90	441	543
peak_6561	3	13788145	13788450	.	306	21	27	42	11	49	57
peak_6562	3	13788662	13789235	.	574	42	53	127	22	146	158
peak_6563	3	13789312	13790946	.	1635	62	166	215	34	197	263
peak_6564	3	13791199	13793552	.	2354	109	219	245	39	266	334
peak_6565	3	13793614	13793878	.	265	13	18	30	6	35	53
peak_6566	3	13794086	13795336	.	1251	58	175	248	54	265	284
peak_6567	3	13795996	13796359	.	364	42	81	126	29	149	186
peak_6568	3	13796475	13797686	.	1212	64	132	149	47	182	186
peak_6569	3	13797931	13798150	.	220	24	69	94	33	117	147
peak_6570	3	13798419	13798901	.	483	36	100	129	35	156	176
peak_6571	3	13800378	13800755	.	378	34	105	101	20	124	151
peak_6572	3	13800932	13801315	.	384	33	80	69	18	106	113
peak_6573	3	13809443	13810648	.	1206	133	259	385	76	338	428
peak_6574	3	13811590	13812685	.	1096	147	262	409	83	438	475
peak_6575	3	13812915	13813577	.	663	168	233	472	60	391	490
peak_6576	3	13813921	13814478	.	558	77	163	232	30	198	242
peak_6577	3	13814591	13816530	.	1940	454	863	1426	240	1420	1528
peak_6578	3	13816980	13817344	.	365	20	49	55	28	84	97
peak_6579	3	13818220	13818423	.	204	12	12	28	10	19	29
peak_6580	3	13821373	13821636	.	264	19	38	54	5	46	47
peak_6581	3	13831080	13831259	.	180	14	23	27	8	43	41
peak_6582	3	13832048	13832884	.	837	52	88	141	41	164	145
peak_6583	3	13835071	13836332	.	1262	199	347	520	133	562	569
peak_6584	3	13836382	13837962	.	1581	204	419	562	160	715	647
peak_6585	3	13838439	13840166	.	1728	331	721	1063	225	1203	1251
peak_6586	3	13843530	13843893	.	364	48	90	205	43	186	161
peak_6587	3	13844048	13844971	.	924	47	151	147	23	105	152
peak_6588	3	13845024	13846489	.	1466	127	326	431	94	438	515
peak_6589	3	13846542	13847197	.	656	32	86	117	16	97	113
peak_6590	3	13847340	13847954	.	615	55	71	159	27	155	172
peak_6591	3	13848106	13848456	.	351	13	36	51	14	46	57
peak_6592	3	13848901	13849196	.	296	27	68	74	18	102	96
peak_6593	3	13849433	13851593	.	2161	244	496	739	224	953	875
peak_6594	3	13851865	13856046	.	4182	497	1160	1650	401	1812	1835
peak_6595	3	13856891	13858262	.	1372	92	211	310	68	334	330
peak_6596	3	13858817	13860460	.	1644	102	228	366	86	358	366
peak_6597	3	13860952	13864938	.	3987	446	980	1550	399	1601	1709
peak_6598	3	13866098	13866519	.	422	27	80	106	29	97	111
peak_6599	3	13866634	13867029	.	396	141	271	390	124	537	472
peak_6600	3	13867217	13867447	.	231	19	34	54	9	34	47
peak_6601	3	13867528	13870582	.	3055	240	509	710	123	693	839
peak_6602	3	13906441	13906788	.	348	12	36	39	1	31	56
peak_6603	3	13912523	13912730	.	208	7	12	29	3	24	42
peak_6604	3	13951081	13951315	.	235	28	35	50	4	26	30
peak_6605	3	13986062	13986287	.	226	14	19	20	3	26	29
peak_6606	3	13995675	13995803	.	129	1	11	19	7	20	28
peak_6607	3	13996319	13996585	.	267	25	39	27	5	30	45
peak_6608	3	14029270	14029368	.	99	7	17	15	12	20	27
peak_6609	3	14073623	14073945	.	323	21	34	41	8	33	37
peak_6610	3	14074046	14074265	.	220	18	20	26	11	40	41
peak_6611	3	14074777	14074987	.	211	19	14	12	5	38	45
peak_6612	3	14075163	14075278	.	116	7	24	32	0	20	19
peak_6613	3	14075487	14076243	.	757	14	32	87	10	72	86
peak_6614	3	14080667	14080843	.	177	8	23	26	2	23	30
peak_6615	3	14100057	14100114	.	58	0	5	17	8	19	29
peak_6616	3	14115163	14115263	.	101	4	9	3	0	8	10
peak_6617	3	14129786	14130148	.	363	6	29	32	7	37	47
peak_6618	3	14138416	14138599	.	184	6	12	7	4	15	26
peak_6619	3	14140785	14141040	.	256	13	26	10	2	14	24
peak_6620	3	14145272	14145713	.	442	12	44	28	5	43	47
peak_6621	3	14149095	14149281	.	187	9	16	15	5	20	22
peak_6622	3	14149988	14150192	.	205	4	32	23	8	27	34
peak_6623	3	14154553	14154901	.	349	8	23	30	2	50	47
peak_6624	3	14172358	14173553	.	1196	178	336	440	98	483	590
peak_6625	3	14173817	14176918	.	3102	411	825	1158	251	1219	1508
peak_6626	3	14176977	14177848	.	872	91	199	314	42	269	276
peak_6627	3	14178101	14180772	.	2672	397	800	1136	257	1294	1331
peak_6628	3	14180848	14182169	.	1322	171	344	437	69	424	563
peak_6629	3	14182209	14182659	.	451	74	153	242	56	301	297
peak_6630	3	14182787	14184751	.	1965	213	459	603	124	610	773
peak_6631	3	14184912	14187958	.	3047	470	1012	1338	260	1455	1688
peak_6632	3	14188339	14188642	.	304	36	99	107	20	129	151
peak_6633	3	14190612	14190783	.	172	74	135	167	53	222	276
peak_6634	3	14191547	14205329	.	13783	247071	525170	781162	278375	942887	912474
peak_6635	3	14206686	14208873	.	2188	724	1727	2414	514	2526	2825
peak_6636	3	14209960	14210398	.	439	92	182	320	63	300	316
peak_6637	3	14210457	14210738	.	282	47	82	96	22	109	132
peak_6638	3	14211088	14211468	.	381	48	110	150	38	193	220
peak_6639	3	14212004	14213426	.	1423	304	691	942	196	1027	1169
peak_6640	3	14213558	14216610	.	3053	444	1089	1432	269	1481	1647
peak_6641	3	14217551	14217910	.	360	76	142	216	48	257	261
peak_6642	3	14218118	14219448	.	1331	251	384	656	133	748	776
peak_6643	3	14219670	14220767	.	1098	151	245	359	76	394	386
peak_6644	3	14220833	14225335	.	4503	690	1407	2164	440	1956	2255
peak_6645	3	14238841	14238999	.	159	7	34	25	1	10	12
peak_6646	3	14254264	14254632	.	369	40	46	56	15	76	53
peak_6647	3	14299199	14299616	.	418	220	189	54	7	28	22
peak_6648	3	14305065	14305472	.	408	121	95	66	3	16	22
peak_6649	3	14305981	14306348	.	368	19	30	37	6	24	24
peak_6650	3	14407043	14407261	.	219	10	26	8	6	37	39
peak_6651	3	14410708	14410915	.	208	11	17	27	7	32	49
peak_6652	3	14411226	14411470	.	245	13	22	22	13	64	54
peak_6653	3	14413773	14413934	.	162	18	21	33	0	21	18
peak_6654	3	14415693	14416260	.	568	30	60	40	19	85	86
peak_6655	3	14421981	14422188	.	208	4	19	39	6	17	21
peak_6656	3	14433363	14433687	.	325	18	33	44	5	66	61
peak_6657	3	14435953	14436410	.	458	40	67	33	17	81	81
peak_6658	3	14459850	14460413	.	564	73	71	50	0	45	49
peak_6659	3	14569747	14570322	.	576	145	126	202	7	51	61
peak_6660	3	14690013	14690432	.	420	28	110	127	16	54	56
peak_6661	3	14762071	14762280	.	210	29	8	22	4	24	24
peak_6662	3	14818575	14818782	.	208	3	14	24	4	17	29
peak_6663	3	14825008	14825540	.	533	11	47	47	5	53	60
peak_6664	3	14847044	14847069	.	26	0	0	1	0	11	6
peak_6665	3	14948119	14948377	.	259	49	59	41	5	16	23
peak_6666	3	14957057	14958322	.	1266	48	72	112	20	102	135
peak_6667	3	14958553	14959360	.	808	17	45	47	9	72	120
peak_6668	3	14960516	14961187	.	672	58	57	73	1	30	35
peak_6669	3	14962030	14962195	.	166	5	14	14	3	12	16
peak_6670	3	15092389	15092747	.	359	21	64	95	6	17	26
peak_6671	3	15159522	15159614	.	93	8	10	12	2	15	23
peak_6672	3	15184379	15184635	.	257	17	50	85	2	19	19
peak_6673	3	15190543	15190944	.	402	23	105	213	4	36	43
peak_6674	3	15223508	15223887	.	380	28	139	151	10	34	36
peak_6675	3	15226360	15226849	.	490	60	370	219	9	39	26
peak_6676	3	15228162	15228441	.	280	1	33	55	3	13	22
peak_6677	3	15252041	15253076	.	1036	45	138	132	47	176	183
peak_6678	3	15253700	15253922	.	223	10	23	33	13	43	44
peak_6679	3	15254477	15254628	.	152	8	18	23	12	35	40
peak_6680	3	15261670	15261770	.	101	2	10	16	0	24	18
peak_6681	3	15265115	15265387	.	273	60	69	38	11	35	30
peak_6682	3	15318292	15318499	.	208	7	26	24	6	22	20
peak_6683	3	15322339	15322720	.	382	9	20	35	10	41	51
peak_6684	3	15323447	15323550	.	104	8	10	6	3	10	20
peak_6685	3	15328318	15330576	.	2259	62	163	175	47	226	257
peak_6686	3	15330586	15330793	.	208	6	13	15	1	13	20
peak_6687	3	15357030	15357478	.	449	43	148	122	2	27	28
peak_6688	3	15402317	15402661	.	345	22	73	124	4	16	33
peak_6689	3	15467410	15467584	.	175	4	11	24	2	24	19
peak_6690	3	15471423	15471601	.	179	7	9	17	10	28	27
peak_6691	3	15517491	15517754	.	264	12	72	51	1	19	28
peak_6692	3	15703001	15703519	.	519	93	113	167	6	43	49
peak_6693	3	15711586	15712344	.	759	56	69	122	36	135	172
peak_6694	3	15712750	15713373	.	624	24	45	53	34	116	119
peak_6695	3	15719836	15720394	.	559	24	68	109	26	106	130
peak_6696	3	15720567	15720773	.	207	18	19	58	16	68	55
peak_6697	3	15720775	15720793	.	19	5	9	12	4	21	17
peak_6698	3	15720989	15722551	.	1563	63	158	216	84	287	374
peak_6699	3	15727148	15727203	.	56	5	21	12	1	8	9
peak_6700	3	15732938	15733323	.	386	28	36	50	5	19	22
peak_6701	3	15815315	15815522	.	208	14	13	8	2	12	14
